driverid,first_name,last_name,email,password,phone_number,city,seats,average_shift_length
e4413b76-373e-4da2-9a70-e168032a2a27,Melinda,Garza,MelindaGarza@gmail.com,1!ZionTF,425-771-558,Everett,5,500.1287675309995
eb7350a3-6516-415e-aaff-65d216061c7e,John,Andrews,JohnAndrews@gmail.com,1!ZionTF,206-247-867,Seattle,5,281.4987443161967
ddde43f0-543d-4e14-bd55-ef444030bc7d,Alicia,Walker,AliciaWalker@gmail.com,1!ZionTF,206-742-387,Seattle,5,215.3866031080079
e0f4bf77-37d1-4f09-8a97-26d40b2b4e73,James,Robertson,JamesRobertson@gmail.com,1!ZionTF,425-358-966,Bellevue,5,429.82958938958706
093c9b88-34a5-4e65-8ecd-abcd5d72fba1,Raymond,Evans,RaymondEvans@gmail.com,1!ZionTF,425-611-442,Bellevue,2,223.10897533619237
e9986124-c771-4c38-9dc1-49d87367233e,Evan,Medina,EvanMedina@gmail.com,1!ZionTF,253-241-632,Tacoma,4,483.6119402760655
cd736b15-0cf3-4d33-81a0-5877818a01eb,Jamie,Ortiz,JamieOrtiz@gmail.com,1!ZionTF,206-184-787,Seattle,2,222.59098524132673
fcd762fb-039a-4522-b814-94fcbea66f0c,Scott,Salazar,ScottSalazar@gmail.com,1!ZionTF,425-743-281,Bellevue,3,501.7223249229379
461f1293-5cf8-4451-a394-762579b1b166,Kenneth,Jackson,KennethJackson@gmail.com,1!ZionTF,253-122-245,Tacoma,4,573.9133414387155
1277f0ae-2549-4e04-8d9b-84538b2e618b,John,Garcia,JohnGarcia@gmail.com,1!ZionTF,425-381-835,Everett,5,348.94279214569514
f807b782-384f-4d65-aecc-f5fecc609793,Isaiah,Morgan,IsaiahMorgan@gmail.com,1!ZionTF,425-544-964,Bellevue,4,326.5055214995026
314416b7-1fda-460c-96cf-aefdccbe2c79,Kelly,Jones,KellyJones@gmail.com,1!ZionTF,253-389-128,Tacoma,2,543.2054487160914
b3268a0f-2ee9-479c-821a-9166032be84d,Robert,Webb,RobertWebb@gmail.com,1!ZionTF,253-463-412,Tacoma,2,102.49900905186357
6c058989-1261-4e55-8a63-8928c89b6db0,Christopher,Williams,ChristopherWilliams@gmail.com,1!ZionTF,425-374-456,Bellevue,4,137.61031615802932
646acfd2-69a2-4085-b7a7-7fee17065c0b,Jeffrey,Ellison,JeffreyEllison@gmail.com,1!ZionTF,206-816-824,Seattle,5,345.2207863446296
f5f1e456-c2d5-4290-be78-b6cb6d2295e7,Taylor,Rogers,TaylorRogers@gmail.com,1!ZionTF,253-586-474,Tacoma,3,420.8244066576081
c290d5eb-97a0-4b8d-8b27-7b605ad3734e,Samantha,Wallace,SamanthaWallace@gmail.com,1!ZionTF,425-293-648,Everett,2,514.9158089889423
104edeed-d532-4fea-83c6-cb5b4a788810,Paul,Henderson,PaulHenderson@gmail.com,1!ZionTF,253-716-115,Tacoma,4,181.74842759825236
12609dec-8890-45de-b836-d49813b0a143,Brandy,Jenkins,BrandyJenkins@gmail.com,1!ZionTF,425-952-184,Bellevue,3,268.03638897003697
f03ec7fe-1332-4f00-8024-8e466e7a9157,Samantha,Nelson,SamanthaNelson@gmail.com,1!ZionTF,206-618-111,Seattle,2,560.9949317868866
7ed74c63-227e-4be1-8bbf-0a261eb0043b,Whitney,Miller,WhitneyMiller@gmail.com,1!ZionTF,206-454-442,Seattle,2,571.5732878114032
b07f55f5-1e65-4926-ba1c-48e4eb993c44,Jeffrey,Taylor,JeffreyTaylor@gmail.com,1!ZionTF,206-365-485,Seattle,3,364.6646556643965
fa9c9e65-be9f-4eb9-9820-737021409fb0,Shelby,Torres,ShelbyTorres@gmail.com,1!ZionTF,425-124-184,Bellevue,4,327.6801536411016
72fef4dd-ad6f-4579-b2e1-6667867c8a9a,Joseph,Lee,JosephLee@gmail.com,1!ZionTF,206-141-317,Seattle,3,56.494825947275956
f6f0ec57-44ac-44f3-99f7-2ae02d7aac95,Larry,Williams,LarryWilliams@gmail.com,1!ZionTF,425-531-285,Bellevue,3,499.6702833134411
a1a0835c-c626-4823-9f9d-62b8db5373fa,Troy,Reed,TroyReed@gmail.com,1!ZionTF,253-711-258,Tacoma,5,42.13361757514735
04d1e22b-77c6-4970-8207-cb14527517c5,Darrell,Lewis,DarrellLewis@gmail.com,1!ZionTF,253-157-327,Tacoma,4,42.1841576336343
839a4449-f5e3-4b45-b502-69227b71629b,Melinda,Freeman,MelindaFreeman@gmail.com,1!ZionTF,253-578-777,Tacoma,5,431.84718563649267
b3a5752a-e9b7-4054-84c5-f7b6f137b08f,Brandon,Meza,BrandonMeza@gmail.com,1!ZionTF,425-748-256,Bellevue,2,502.7814970077393
d31bc1ec-a76f-452b-a3c1-20bd66144fde,Benjamin,Sullivan,BenjaminSullivan@gmail.com,1!ZionTF,206-791-731,Seattle,5,266.63536583095885
fb853e84-c629-4d89-8bce-dd0465d45173,Joseph,Douglas,JosephDouglas@gmail.com,1!ZionTF,253-224-721,Tacoma,2,402.03262383880366
e9ba2bb7-57ed-43fe-b6a2-fc277fed57f5,Victoria,Hardy,VictoriaHardy@gmail.com,1!ZionTF,206-172-679,Seattle,2,333.68147250525806
71df5090-d966-45ec-98e4-6d334be3a698,Emily,Owens,EmilyOwens@gmail.com,1!ZionTF,253-513-646,Tacoma,3,443.47645214045355
5bf39186-38c4-48cf-9856-4b4370b651e5,James,Peterson,JamesPeterson@gmail.com,1!ZionTF,253-714-399,Tacoma,2,202.39682934605892
fc6039aa-5c48-403c-b550-51f7127f229e,Kristi,Murray,KristiMurray@gmail.com,1!ZionTF,425-599-231,Bellevue,3,323.66136830743835
bd3ae967-1c08-44e6-8f2e-b6685c40735a,Heather,Smith,HeatherSmith@gmail.com,1!ZionTF,253-477-848,Tacoma,4,491.21039902221077
85371a44-4274-4d8a-9acc-477fa0cf171d,Luke,Sanchez,LukeSanchez@gmail.com,1!ZionTF,425-593-592,Bellevue,5,507.494336084699
0df45f1a-331d-4496-843e-ac073d11b20c,Adam,Alvarez,AdamAlvarez@gmail.com,1!ZionTF,425-772-163,Everett,3,56.73752825061028
16eb0773-3f61-4f0f-ac3f-abba8abf20c9,Sara,Parsons,SaraParsons@gmail.com,1!ZionTF,425-468-325,Bellevue,4,347.4561865858662
1a07b779-fd0e-4a61-a4ce-5c94e4430120,Luis,Hansen,LuisHansen@gmail.com,1!ZionTF,253-786-488,Tacoma,4,485.01072659032224
4ba67fd4-568f-425a-a9e4-dc660d2495e6,Catherine,Brooks,CatherineBrooks@gmail.com,1!ZionTF,425-612-887,Bellevue,5,102.15319023806396
23910e5a-aaf8-4b40-8ea2-ebf8f1bc5542,Sarah,Rice,SarahRice@gmail.com,1!ZionTF,206-877-929,Seattle,4,601.3340776134743
ac8d4723-076f-4c60-a1bf-5ad2d9f64820,Shelly,Leonard,ShellyLeonard@gmail.com,1!ZionTF,206-979-272,Seattle,5,286.0563064008011
8108911d-047d-476e-9018-e5d563a8f1b9,Sophia,Lynch,SophiaLynch@gmail.com,1!ZionTF,425-667-915,Everett,5,147.19456306936988
29eee38e-a993-449c-b98a-1a4498115b48,Eric,Jenkins,EricJenkins@gmail.com,1!ZionTF,425-858-992,Everett,4,421.61469395573033
9adc7a71-733d-4a15-94d1-b7bca2a48ea3,Daniel,Jackson,DanielJackson@gmail.com,1!ZionTF,425-666-532,Bellevue,3,185.5690407537018
efc0347d-863b-4b52-9f0b-47fdc205a1ee,Joseph,Davenport,JosephDavenport@gmail.com,1!ZionTF,425-385-238,Everett,5,61.21562623803554
9764eca1-3e0a-43a4-881b-b14542993221,Kathryn,Henry,KathrynHenry@gmail.com,1!ZionTF,206-494-828,Seattle,4,347.85222628396264
f4499041-6413-4d1e-8b98-e50d6c4e2da7,Gary,Ward,GaryWard@gmail.com,1!ZionTF,425-613-955,Bellevue,5,258.6321684251276
3cf1e780-c053-4d7d-88ce-2ce03485f6b9,Sarah,Smith,SarahSmith@gmail.com,1!ZionTF,253-678-752,Tacoma,5,117.8568404818174
0087d74b-6b06-4374-a8da-eb584e7a6a20,Randall,Allen,RandallAllen@gmail.com,1!ZionTF,253-249-749,Tacoma,2,284.4112130624686
ee6da352-70e4-4e12-b7dc-ffc64437ae4c,Kevin,Horne,KevinHorne@gmail.com,1!ZionTF,206-599-856,Seattle,3,362.9154675512446
dc607e87-9fe7-42db-bb3e-f9ce3965def0,Sharon,Phelps,SharonPhelps@gmail.com,1!ZionTF,425-739-641,Bellevue,4,129.46962145839245
c0767b9b-7a06-42f0-81c8-201f10125bf7,Bethany,Miles,BethanyMiles@gmail.com,1!ZionTF,253-496-174,Tacoma,3,273.09890364327924
cbbd0444-dd1a-4264-a843-76fd5f4afb2e,Emily,Taylor,EmilyTaylor@gmail.com,1!ZionTF,425-486-144,Everett,5,279.7869580087459
224dcba4-83f8-485c-aa9c-5ff4fc758fba,Cristina,Lopez,CristinaLopez@gmail.com,1!ZionTF,206-179-748,Seattle,2,271.359415647651
fee90899-123d-4fea-84c0-35f236688d79,Kaitlyn,Jordan,KaitlynJordan@gmail.com,1!ZionTF,253-525-718,Tacoma,2,296.44891889083533
eac18143-51af-47c6-acf9-1d4f114ee00a,Tyler,Rogers,TylerRogers@gmail.com,1!ZionTF,206-125-468,Seattle,4,215.475225774349
6addf144-3f91-4457-8908-1a597a0b7b00,Donald,Porter,DonaldPorter@gmail.com,1!ZionTF,425-144-571,Everett,5,553.4279926278549
f03fcdd0-650d-477f-a5c7-eaae2d8d72b1,Robert,Martinez,RobertMartinez@gmail.com,1!ZionTF,425-673-362,Everett,5,422.1175519614461
6f07c044-a910-4fb8-bf7d-032c21342c37,Paul,Hernandez,PaulHernandez@gmail.com,1!ZionTF,253-381-616,Tacoma,3,108.90768837100642
31cd8644-f030-4c44-98f8-f8613d4a544d,Michael,Moore,MichaelMoore@gmail.com,1!ZionTF,425-282-539,Bellevue,2,547.6002040750853
bf049508-f043-4d31-b238-065728a37eb3,Scott,Mcconnell,ScottMcconnell@gmail.com,1!ZionTF,206-662-294,Seattle,2,162.6213342497028
b401d292-0c49-402a-8bc5-6028a3a245e5,Erin,Chandler,ErinChandler@gmail.com,1!ZionTF,206-682-746,Seattle,3,544.7334982829308
27115a2f-e661-4086-b6e4-951f85cbbb59,Nancy,Mccarthy,NancyMccarthy@gmail.com,1!ZionTF,425-579-892,Everett,2,235.3160222636297
7d99c2a3-688d-4fc7-b89b-0838c7ee238d,Samuel,Savage,SamuelSavage@gmail.com,1!ZionTF,425-861-886,Everett,4,167.24339345809383
b7f1f283-c306-45e2-a63f-bf46be9565f3,Alicia,Brown,AliciaBrown@gmail.com,1!ZionTF,425-799-289,Everett,4,330.0043660956277
3137bfc8-b270-41c7-a076-91f41eb8f237,Ann,Villanueva,AnnVillanueva@gmail.com,1!ZionTF,425-542-831,Everett,4,152.43205759647682
13f91a3e-6c15-4fbc-9eff-8fc199b712e2,Tina,Burnett,TinaBurnett@gmail.com,1!ZionTF,206-235-282,Seattle,4,548.5502386000591
b4c03ee1-a5b7-4c90-9ae0-8a9e26050696,Morgan,Harrison,MorganHarrison@gmail.com,1!ZionTF,206-594-959,Seattle,3,120.86311271687615
6a82de8c-7a84-495d-b4b3-c31b56bc990e,Ethan,Flores,EthanFlores@gmail.com,1!ZionTF,425-133-593,Everett,2,183.07036682083634
71e5eebd-4aee-486c-b844-12916586403b,Tiffany,Stewart,TiffanyStewart@gmail.com,1!ZionTF,206-233-464,Seattle,2,246.17257373544123
8915824e-b66f-4434-8b40-6840bd4eb42f,Timothy,Williams,TimothyWilliams@gmail.com,1!ZionTF,253-249-551,Tacoma,5,565.6482420743348
85aa5985-c9f9-4f3d-be06-9e80d5da5404,Bryan,Evans,BryanEvans@gmail.com,1!ZionTF,206-159-383,Seattle,4,50.30779565656242
6fdde70a-a4ef-4af8-ba26-360553b3d833,Zachary,Terry,ZacharyTerry@gmail.com,1!ZionTF,253-164-331,Tacoma,5,221.44445438479417
00c69ec5-0546-4c2b-bd91-dfcc2ed3bd8a,Donna,Welch,DonnaWelch@gmail.com,1!ZionTF,425-418-591,Bellevue,3,268.21043233764266
8e3834b7-d9cc-42da-bf2a-df6bb6d53fce,Cindy,Brown,CindyBrown@gmail.com,1!ZionTF,253-117-621,Tacoma,4,412.441840225707
a3a9aad9-17e9-490b-b6f8-0eecb13cf2a9,Jason,Castro,JasonCastro@gmail.com,1!ZionTF,253-249-973,Tacoma,3,515.5985633568442
85b4806e-7a4d-4994-9e2d-55eae9e85f09,Stacey,Porter,StaceyPorter@gmail.com,1!ZionTF,253-716-386,Tacoma,5,174.19758521303197
c11192e9-91e1-433c-8a9b-f21b01513a9f,Eric,Mclaughlin,EricMclaughlin@gmail.com,1!ZionTF,253-567-139,Tacoma,4,347.7663304460754
94665a09-a3de-4837-9064-705c7f5fc3fe,Steven,Chambers,StevenChambers@gmail.com,1!ZionTF,425-778-951,Bellevue,2,156.40264236798478
6a5acd60-e305-402e-a126-adab26e218d0,Mary,Arnold,MaryArnold@gmail.com,1!ZionTF,425-874-282,Bellevue,3,558.9683500671899
66ffd2cd-121c-40ad-acb3-b4ce63663951,Diana,Griffith,DianaGriffith@gmail.com,1!ZionTF,425-463-817,Everett,5,198.81685990933377
929ed4b0-7359-4d46-a926-27a8ce2aa255,Heather,Snow,HeatherSnow@gmail.com,1!ZionTF,253-825-735,Tacoma,5,99.2658676053831
580fd5c8-8c53-49b2-ae0e-2cb61e145b54,Melissa,Mendez,MelissaMendez@gmail.com,1!ZionTF,206-713-766,Seattle,3,251.2191467708781
3d55a028-9000-4f4b-a5d6-cbadf01e77e2,Sandra,Greene,SandraGreene@gmail.com,1!ZionTF,253-348-914,Tacoma,3,223.86073509420763
e84d503b-0fbe-4ea0-85be-65db0d56138b,Jason,Davis,JasonDavis@gmail.com,1!ZionTF,206-833-199,Seattle,3,575.1222214386102
33ed0295-8b1a-47f7-8014-29da33dae3c4,Hunter,Turner,HunterTurner@gmail.com,1!ZionTF,206-717-738,Seattle,5,308.5559357662211
68178b68-2851-42c4-92d6-331ad2bd9dda,Ariel,Newton,ArielNewton@gmail.com,1!ZionTF,206-896-991,Seattle,5,558.0938705090579
23875158-c6ef-4271-b5a0-95aef768d729,Beth,Ali,BethAli@gmail.com,1!ZionTF,425-681-943,Everett,5,534.2878381348846
406272e6-01e4-4aab-ad2f-cb129ea4ae87,Katherine,Ortega,KatherineOrtega@gmail.com,1!ZionTF,425-784-782,Everett,5,448.5769917535739
eb7ef83b-1876-4580-afc7-8d1abd0323f7,Alexander,Garcia,AlexanderGarcia@gmail.com,1!ZionTF,425-311-994,Bellevue,3,311.59433267861453
d0e3e392-54e0-4b1b-9ad9-15cf119c6930,Chelsea,Cummings,ChelseaCummings@gmail.com,1!ZionTF,253-449-585,Tacoma,3,400.21183752462224
56ed7f49-9bb2-4392-aeaa-59317b5583f9,Rachel,Holden,RachelHolden@gmail.com,1!ZionTF,206-935-714,Seattle,5,429.63299338272583
03c88a22-6587-41d9-ac87-9d2b2348e6e3,Michael,Tucker,MichaelTucker@gmail.com,1!ZionTF,425-794-526,Everett,5,171.53432207524594
5b52d330-1623-4ab5-be2d-0a9012c560cc,Morgan,Brown,MorganBrown@gmail.com,1!ZionTF,253-813-726,Tacoma,2,425.4546245420143
356b3507-ec8c-4c16-ae08-d6da4dfc8cf0,Derek,Hernandez,DerekHernandez@gmail.com,1!ZionTF,206-858-685,Seattle,4,213.32361427469567
cbca053a-a32e-48e7-9169-5c6025badc27,Gregory,Johnson,GregoryJohnson@gmail.com,1!ZionTF,206-776-129,Seattle,3,375.53868588544185
402f89af-41d2-4746-9edd-330faa0e9768,Keith,Mccann,KeithMccann@gmail.com,1!ZionTF,253-516-968,Tacoma,3,570.7993803974764
1fd21379-8774-4b1d-88d5-a53e312827bb,Elizabeth,Krueger,ElizabethKrueger@gmail.com,1!ZionTF,425-349-339,Bellevue,4,281.36188306903756
b3ba029a-d499-4363-ba72-d461d27e4a4b,Evan,Scott,EvanScott@gmail.com,1!ZionTF,253-234-622,Tacoma,2,246.85348766160342
fd0d7ce8-b1e1-4b40-a628-7665c312bc92,Dawn,Williams,DawnWilliams@gmail.com,1!ZionTF,253-629-448,Tacoma,3,156.87451541946353
9f379d97-700f-4f83-9ca9-f14ab74087c0,Patrick,Vega,PatrickVega@gmail.com,1!ZionTF,425-792-566,Bellevue,5,434.3640575594539
370fbbf3-c9b8-456c-99d1-545e322d1cbd,Sara,Church,SaraChurch@gmail.com,1!ZionTF,253-677-996,Tacoma,3,166.1188359630767
97c575ae-1065-42c4-9728-8c5463d7be27,Sara,Henderson,SaraHenderson@gmail.com,1!ZionTF,206-143-521,Seattle,4,429.2386519870861
17591e59-432d-4b38-9442-0a25b9123c30,Lindsey,Clark,LindseyClark@gmail.com,1!ZionTF,425-569-393,Bellevue,2,585.1211926791775
f058e290-47f2-4118-9d31-8f993307e7a2,Lori,Davis,LoriDavis@gmail.com,1!ZionTF,206-585-868,Seattle,4,245.1438701969902
1a23f4f1-1319-4eed-8fc4-4209ff616e17,Brittany,Knight,BrittanyKnight@gmail.com,1!ZionTF,425-751-767,Everett,3,414.7287505510438
a1a7b414-c1eb-4887-be2e-784cb3edd111,Justin,Williams,JustinWilliams@gmail.com,1!ZionTF,253-194-196,Tacoma,5,208.43386543320224
3be7036c-86cf-468e-a813-f33a66430aba,Marie,Jackson,MarieJackson@gmail.com,1!ZionTF,425-428-254,Everett,3,334.741695831029
06dceeef-bdac-4c87-a06d-6f343e6f983d,Andrea,Farley,AndreaFarley@gmail.com,1!ZionTF,206-592-777,Seattle,2,228.00795165367464
6edfddcb-e9e6-4bd2-9341-90a5f87f73df,Allison,Anderson,AllisonAnderson@gmail.com,1!ZionTF,425-769-712,Everett,3,580.2803030016337
fd71b770-5991-4013-954a-c55ac30d5d03,Danielle,Soto,DanielleSoto@gmail.com,1!ZionTF,425-912-144,Bellevue,5,506.7079736906314
dc0adba7-9d9e-4b9b-a9be-c81b3b6edbd5,Andre,Lane,AndreLane@gmail.com,1!ZionTF,425-236-268,Bellevue,2,336.83527370253967
e8c4780a-ae22-4699-a179-f93080440f59,Brendan,Robertson,BrendanRobertson@gmail.com,1!ZionTF,253-588-356,Tacoma,3,446.9205278330288
d6722203-37d7-4abb-9ead-94661465f6bf,Heather,Carter,HeatherCarter@gmail.com,1!ZionTF,425-134-279,Bellevue,2,327.5546725752581
0336f55d-9b8d-47bd-a0c8-ee4a11fd40fa,Steven,Young,StevenYoung@gmail.com,1!ZionTF,206-333-463,Seattle,4,363.6991236387767
9b981366-0d25-4ac3-908e-8aececa68c7d,Cheryl,Lindsey,CherylLindsey@gmail.com,1!ZionTF,206-446-786,Seattle,2,318.4330376901964
51d061a9-c209-4653-a590-7cbda2f3e62e,Robin,Lane,RobinLane@gmail.com,1!ZionTF,206-951-751,Seattle,5,509.9943664534898
598d82a2-ad54-4ce7-9c26-7ebe30e0adc6,Ashley,Horton,AshleyHorton@gmail.com,1!ZionTF,425-923-956,Everett,3,239.44003323822457
9b05f43b-86d9-404e-a676-ee7d960a0b95,Robyn,Benton,RobynBenton@gmail.com,1!ZionTF,253-583-364,Tacoma,4,217.56219809926804
95504351-64c9-4425-a09a-a35cbe70271d,Madison,Martin,MadisonMartin@gmail.com,1!ZionTF,425-935-742,Everett,4,140.37496082034207
fc0dfed0-48bc-4058-bd86-4881d992c470,Jodi,Allen,JodiAllen@gmail.com,1!ZionTF,206-442-752,Seattle,4,283.53189341636426
50ebe78f-4c01-4c64-9ad9-c32abaf9a106,Lisa,Johnston,LisaJohnston@gmail.com,1!ZionTF,425-559-688,Bellevue,5,248.53039060155888
7b46badf-e104-4870-867d-289f8aadf20f,Daniel,Harris,DanielHarris@gmail.com,1!ZionTF,253-496-933,Tacoma,3,490.68207918250005
3b8282da-ca0d-4f18-a729-416507c9e41c,Tara,Martinez,TaraMartinez@gmail.com,1!ZionTF,253-223-572,Tacoma,3,341.85219933131583
b0db98d9-0b93-426d-8725-08c36aa30dee,Thomas,Baker,ThomasBaker@gmail.com,1!ZionTF,425-884-336,Bellevue,2,123.06982119894272
d8628e08-1a3b-4b4e-b4a1-d39d08bb9435,Travis,Vance,TravisVance@gmail.com,1!ZionTF,425-813-696,Everett,2,468.67345073232684
8ac50efe-3898-415e-a414-81d471ae6f06,Debra,Green,DebraGreen@gmail.com,1!ZionTF,425-129-461,Bellevue,3,169.5081520511605
b3cc16dd-65ee-46ce-bfcb-dbeebffa38df,Gloria,Johnson,GloriaJohnson@gmail.com,1!ZionTF,253-358-174,Tacoma,2,138.39035821770173
4abf91b0-124e-4b57-bd42-ce6a1372dd87,Michelle,Perez,MichellePerez@gmail.com,1!ZionTF,253-242-472,Tacoma,5,186.21070867918468
4f183b1d-4979-4e10-bb82-f600d4a97cd9,Ronald,Warren,RonaldWarren@gmail.com,1!ZionTF,425-878-415,Everett,4,208.38783181152436
0394aa23-78e0-4088-a9db-f5fa1d9825bc,Kevin,Allen,KevinAllen@gmail.com,1!ZionTF,425-827-775,Bellevue,4,303.33369503798383
9a676dd6-36b4-43ac-8e3c-d35db9fbe597,Scott,Salas,ScottSalas@gmail.com,1!ZionTF,206-562-583,Seattle,5,181.8243533759602
17f1d81e-a58e-4ed7-8cb5-f1816e9073bb,Brandon,Martinez,BrandonMartinez@gmail.com,1!ZionTF,253-352-185,Tacoma,5,65.31815329047278
1e3a1189-3c75-42a7-9d46-9b463e31280d,Angela,Riley,AngelaRiley@gmail.com,1!ZionTF,425-392-935,Everett,2,442.43769873308776
c01f914c-1071-46f5-8cf5-6eb582d160ce,Gary,Schultz,GarySchultz@gmail.com,1!ZionTF,425-317-965,Everett,2,86.42135063721753
054b0c63-5251-40cf-bbaf-58076711f79d,Michael,Jimenez,MichaelJimenez@gmail.com,1!ZionTF,206-959-152,Seattle,4,538.3841740344733
1c49f188-f7ec-47a4-929f-2ba7586514a9,Kathleen,Harris,KathleenHarris@gmail.com,1!ZionTF,253-728-935,Tacoma,2,386.27360141280747
139ecea6-c80f-4375-9f44-3c841167d5e1,Brenda,Strickland,BrendaStrickland@gmail.com,1!ZionTF,425-598-874,Everett,4,428.73041375547916
f6e32781-b02e-44fc-9c03-0ae9c93f132f,Mandy,Long,MandyLong@gmail.com,1!ZionTF,206-421-358,Seattle,2,52.985189389450014
0acd4a34-6819-4718-8891-f88cc3db0f41,Rebecca,Casey,RebeccaCasey@gmail.com,1!ZionTF,425-845-476,Bellevue,3,231.0910601931742
24168561-1bf4-42ec-932c-3bf243393215,Shane,Rogers,ShaneRogers@gmail.com,1!ZionTF,425-399-245,Bellevue,4,427.2423969915751
2498b61e-49d7-4f6d-a559-ac1c8f7d579c,Christy,Fry,ChristyFry@gmail.com,1!ZionTF,425-327-324,Everett,2,475.5649358056396
c854d90b-a4e6-4c6c-9485-116d8ad54ce9,Norman,Griffin,NormanGriffin@gmail.com,1!ZionTF,253-432-897,Tacoma,2,176.37983386683248
a2047899-7cd0-4bbe-8649-95cc78308f0f,Michael,Lamb,MichaelLamb@gmail.com,1!ZionTF,425-519-375,Bellevue,4,93.15832821092205
0dba395b-9570-432a-9bd9-fa0133a77d40,Aaron,Camacho,AaronCamacho@gmail.com,1!ZionTF,206-547-253,Seattle,2,109.53550127155
6377240e-cf84-4afe-a486-b99110e9fd94,Kathryn,Pineda,KathrynPineda@gmail.com,1!ZionTF,425-542-156,Everett,2,234.47095425937945
0b7df272-500e-4438-9eba-46be4ef0bd9d,Eric,Kelly,EricKelly@gmail.com,1!ZionTF,206-854-518,Seattle,2,110.38292800763189
0c3f0cc4-5b9b-4628-922b-efd6c2e1fbf7,Kristen,Norman,KristenNorman@gmail.com,1!ZionTF,425-564-522,Bellevue,5,206.08395167862213
bf8f53a6-7c5a-4a72-ace1-9699e26ca5d0,Stanley,Townsend,StanleyTownsend@gmail.com,1!ZionTF,206-364-152,Seattle,4,393.4396857301205
5ccd498c-7cde-42e9-9660-517e6c2870c6,Brandon,Nguyen,BrandonNguyen@gmail.com,1!ZionTF,425-553-225,Everett,4,271.3626486696066
46908efd-ba95-44e6-babc-0958100e415e,Ryan,Gutierrez,RyanGutierrez@gmail.com,1!ZionTF,425-339-883,Bellevue,2,137.0160556512501
782d2c22-c0e1-4288-ad9e-70b493b15423,Lori,Martinez,LoriMartinez@gmail.com,1!ZionTF,425-829-765,Everett,5,251.92829389955656
28566890-af4c-4fbe-a865-5315ce52c7cf,Alexander,Hill,AlexanderHill@gmail.com,1!ZionTF,206-113-293,Seattle,4,180.59196211613423
82add3ae-cd0f-44bf-a5bd-75c96e9fbad2,Dean,Cherry,DeanCherry@gmail.com,1!ZionTF,425-431-962,Bellevue,4,130.40387706902493
c93838ad-e6e2-4277-b643-e891b1d43921,Madison,Franco,MadisonFranco@gmail.com,1!ZionTF,206-297-636,Seattle,3,518.5917882161231
210d5dbe-c4e8-4aa8-924b-cf3a6c612ee3,Ryan,Davidson,RyanDavidson@gmail.com,1!ZionTF,253-532-255,Tacoma,3,472.02964133392317
8d15179f-f83b-48fa-a59a-563f18be0bc1,John,Freeman,JohnFreeman@gmail.com,1!ZionTF,425-328-865,Everett,5,391.3837162491631
6f2b9c4c-2109-4127-a6ac-67664d0c34a6,Anthony,Gonzales,AnthonyGonzales@gmail.com,1!ZionTF,425-711-357,Bellevue,4,296.7970078367786
95d8e33c-ab6b-4fee-9e11-3df9fb9eb927,Bobby,Perkins,BobbyPerkins@gmail.com,1!ZionTF,425-417-919,Everett,4,49.69271470041874
10ab6c5b-7961-4158-ad53-0044966f6f76,Lisa,Johnson,LisaJohnson@gmail.com,1!ZionTF,253-521-968,Tacoma,4,216.19773063635282
99f32201-60b3-4a9e-8c5c-f1e6f5fd2dc8,Dominic,Lewis,DominicLewis@gmail.com,1!ZionTF,425-362-648,Bellevue,4,255.8935320523727
5050a3cd-08f9-4c8e-803c-24bcc456ff4a,Brandon,Perez,BrandonPerez@gmail.com,1!ZionTF,206-593-841,Seattle,5,314.1789502562527
e550320c-4fec-489d-8475-16eca26aef4c,Kevin,Moore,KevinMoore@gmail.com,1!ZionTF,425-899-756,Bellevue,4,37.59344222088493
90ac2730-bcac-4545-a193-223501d54cf7,Alicia,Lewis,AliciaLewis@gmail.com,1!ZionTF,206-195-751,Seattle,4,352.5083695011946
b68beccf-008d-442f-8421-146c9a7d5a4a,James,Woods,JamesWoods@gmail.com,1!ZionTF,206-257-892,Seattle,5,555.0499776254259
f72d5343-6f93-4ebd-b7ff-ec57d54fd78f,Tracey,Whitehead,TraceyWhitehead@gmail.com,1!ZionTF,206-534-137,Seattle,3,519.8221583314887
f3852423-f019-4ca3-b5cf-8ae904f0ef6f,Heather,Turner,HeatherTurner@gmail.com,1!ZionTF,253-875-933,Tacoma,3,568.0859890101225
ecbd8718-63c5-49db-9bfe-aff9041f4b04,Donald,Sims,DonaldSims@gmail.com,1!ZionTF,425-413-179,Bellevue,3,344.95905589169837
05adb5fa-997c-4142-9d2e-7f05a5b4056b,Nicholas,Cain,NicholasCain@gmail.com,1!ZionTF,253-613-483,Tacoma,4,531.5292853398851
b88c7157-a56b-4e46-8f65-7f89fb699c21,Alyssa,Edwards,AlyssaEdwards@gmail.com,1!ZionTF,253-276-885,Tacoma,2,206.63539698022163
fb9b232c-590c-4a99-974a-8e40257d6a33,Nina,Hurley,NinaHurley@gmail.com,1!ZionTF,253-276-564,Tacoma,2,296.70150577708193
5099cd51-ef3a-438a-8c12-bfd764137849,Elaine,Carpenter,ElaineCarpenter@gmail.com,1!ZionTF,425-594-923,Bellevue,2,148.591922572774
1b38d19e-af84-40de-8bd4-355347a1d82f,Tiffany,Davis,TiffanyDavis@gmail.com,1!ZionTF,206-695-836,Seattle,4,86.4546303101016
